,RGnumSampled,variable,value,Location
4551,57800,usearch.RG027,61.673,Governors Island
4552,57900,usearch.RG027,61.697,Governors Island
4553,58000,usearch.RG027,61.707,Governors Island
4554,58100,usearch.RG027,61.717,Governors Island
4555,58200,usearch.RG027,61.732,Governors Island
4556,58300,usearch.RG027,61.745,Governors Island
4557,58400,usearch.RG027,61.761,Governors Island
4558,58500,usearch.RG027,61.779,Governors Island
4559,58600,usearch.RG027,61.797,Governors Island
4560,58700,usearch.RG027,61.808,Governors Island
4561,58800,usearch.RG027,61.825,Governors Island
4562,58900,usearch.RG027,61.841,Governors Island
4563,59000,usearch.RG027,61.857,Governors Island
4564,59100,usearch.RG027,61.871,Governors Island
4565,59200,usearch.RG027,61.888,Governors Island
4566,59300,usearch.RG027,61.906,Governors Island
4567,59400,usearch.RG027,61.924,Governors Island
4568,59500,usearch.RG027,61.937,Governors Island
4569,59600,usearch.RG027,61.958,Governors Island
4570,59700,usearch.RG027,61.976,Governors Island
4571,59800,usearch.RG027,61.984,Governors Island
4572,59900,usearch.RG027,62.006,Governors Island
4573,60000,usearch.RG027,62.021,Governors Island
4574,60100,usearch.RG027,62.035,Governors Island
4575,60200,usearch.RG027,62.057,Governors Island
4576,60300,usearch.RG027,62.073,Governors Island
4577,60400,usearch.RG027,62.083,Governors Island
4578,60500,usearch.RG027,62.1,Governors Island
4579,60600,usearch.RG027,62.109,Governors Island
4580,60700,usearch.RG027,62.12,Governors Island
4581,60800,usearch.RG027,62.126,Governors Island
4582,60900,usearch.RG027,62.14,Governors Island
4583,61000,usearch.RG027,62.157,Governors Island
4584,61100,usearch.RG027,62.175,Governors Island
4585,61200,usearch.RG027,62.185,Governors Island
4586,61300,usearch.RG027,62.2,Governors Island
4587,61400,usearch.RG027,62.21,Governors Island
4588,61500,usearch.RG027,62.232,Governors Island
4589,61600,usearch.RG027,62.24,Governors Island
4590,61700,usearch.RG027,62.252,Governors Island
4591,61800,usearch.RG027,62.265,Governors Island
4592,61900,usearch.RG027,62.279,Governors Island
4593,62000,usearch.RG027,62.294,Governors Island
4594,62100,usearch.RG027,62.304,Governors Island
4595,62200,usearch.RG027,62.32,Governors Island
4596,62300,usearch.RG027,62.337,Governors Island
4597,62400,usearch.RG027,62.348,Governors Island
4598,62500,usearch.RG027,62.364,Governors Island
4599,62600,usearch.RG027,62.385,Governors Island
4600,62700,usearch.RG027,62.399,Governors Island
4601,62800,usearch.RG027,62.412,Governors Island
4602,62900,usearch.RG027,62.43,Governors Island
4603,63000,usearch.RG027,62.44,Governors Island
4604,63100,usearch.RG027,62.449,Governors Island
4605,63200,usearch.RG027,62.465,Governors Island
4606,63300,usearch.RG027,62.477,Governors Island
4607,63400,usearch.RG027,62.493,Governors Island
4608,63500,usearch.RG027,62.508,Governors Island
4609,63600,usearch.RG027,62.525,Governors Island
4610,63700,usearch.RG027,62.541,Governors Island
4611,63800,usearch.RG027,62.552,Governors Island
4612,63900,usearch.RG027,62.565,Governors Island
4613,64000,usearch.RG027,62.574,Governors Island
4614,64100,usearch.RG027,62.588,Governors Island
4615,64200,usearch.RG027,62.603,Governors Island
4616,64300,usearch.RG027,62.617,Governors Island
4617,64400,usearch.RG027,62.632,Governors Island
4618,64500,usearch.RG027,62.641,Governors Island
4619,64600,usearch.RG027,62.658,Governors Island
4620,64700,usearch.RG027,62.664,Governors Island
4621,64800,usearch.RG027,62.676,Governors Island
4622,64900,usearch.RG027,62.69,Governors Island
4623,65000,usearch.RG027,62.701,Governors Island
4624,65100,usearch.RG027,62.715,Governors Island
4625,65200,usearch.RG027,62.722,Governors Island
4626,65300,usearch.RG027,62.737,Governors Island
4627,65400,usearch.RG027,62.752,Governors Island
4628,65500,usearch.RG027,62.768,Governors Island
4629,65600,usearch.RG027,62.782,Governors Island
4630,65700,usearch.RG027,62.802,Governors Island
4631,65800,usearch.RG027,62.81,Governors Island
4632,65900,usearch.RG027,62.819,Governors Island
4633,66000,usearch.RG027,62.831,Governors Island
4634,66100,usearch.RG027,62.847,Governors Island
4635,66200,usearch.RG027,62.86,Governors Island
4636,66300,usearch.RG027,62.871,Governors Island
4637,66400,usearch.RG027,62.886,Governors Island
4638,66500,usearch.RG027,62.899,Governors Island
4639,66600,usearch.RG027,62.913,Governors Island
4640,66700,usearch.RG027,62.926,Governors Island
4641,66800,usearch.RG027,62.938,Governors Island
4642,66900,usearch.RG027,62.955,Governors Island
4643,66907,usearch.RG027,62.956,Governors Island
4644,67000,usearch.RG027,62.966,Governors Island
4645,67100,usearch.RG027,62.973,Governors Island
4646,67200,usearch.RG027,62.984,Governors Island
4647,67300,usearch.RG027,62.997,Governors Island
4648,67400,usearch.RG027,63.01,Governors Island
4649,67500,usearch.RG027,63.018,Governors Island
4650,67600,usearch.RG027,63.028,Governors Island
4651,67700,usearch.RG027,63.04,Governors Island
4652,67800,usearch.RG027,63.047,Governors Island
4653,67900,usearch.RG027,63.06,Governors Island
4654,68000,usearch.RG027,63.075,Governors Island
4655,68100,usearch.RG027,63.091,Governors Island
4656,68200,usearch.RG027,63.104,Governors Island
4657,68300,usearch.RG027,63.115,Governors Island
4658,68400,usearch.RG027,63.127,Governors Island
4659,68500,usearch.RG027,63.133,Governors Island
4660,68600,usearch.RG027,63.139,Governors Island
4661,68700,usearch.RG027,63.154,Governors Island
4662,68800,usearch.RG027,63.169,Governors Island
4663,68900,usearch.RG027,63.184,Governors Island
4664,69000,usearch.RG027,63.196,Governors Island
4665,69100,usearch.RG027,63.201,Governors Island
4666,69200,usearch.RG027,63.211,Governors Island
4667,69300,usearch.RG027,63.224,Governors Island
4668,69400,usearch.RG027,63.234,Governors Island
4669,69500,usearch.RG027,63.241,Governors Island
4670,69600,usearch.RG027,63.25,Governors Island
4671,69700,usearch.RG027,63.259,Governors Island
4672,69800,usearch.RG027,63.27,Governors Island
4673,69900,usearch.RG027,63.278,Governors Island
4674,70000,usearch.RG027,63.285,Governors Island
4675,70100,usearch.RG027,63.293,Governors Island
4676,70200,usearch.RG027,63.309,Governors Island
4677,70300,usearch.RG027,63.321,Governors Island
4678,70400,usearch.RG027,63.331,Governors Island
4679,70500,usearch.RG027,63.347,Governors Island
4680,70600,usearch.RG027,63.354,Governors Island
4681,70700,usearch.RG027,63.36,Governors Island
4682,70800,usearch.RG027,63.37,Governors Island
4683,70900,usearch.RG027,63.378,Governors Island
4684,71000,usearch.RG027,63.389,Governors Island
4685,71100,usearch.RG027,63.395,Governors Island
4686,71200,usearch.RG027,63.41,Governors Island
4687,71300,usearch.RG027,63.423,Governors Island
4688,71400,usearch.RG027,63.431,Governors Island
4689,71500,usearch.RG027,63.442,Governors Island
4690,71600,usearch.RG027,63.45,Governors Island
4691,71700,usearch.RG027,63.458,Governors Island
4692,71800,usearch.RG027,63.478,Governors Island
4693,71900,usearch.RG027,63.489,Governors Island
4694,72000,usearch.RG027,63.494,Governors Island
4695,72100,usearch.RG027,63.509,Governors Island
4696,72200,usearch.RG027,63.521,Governors Island
4697,72300,usearch.RG027,63.53,Governors Island
4698,72400,usearch.RG027,63.538,Governors Island
4699,72500,usearch.RG027,63.544,Governors Island
4700,72600,usearch.RG027,63.554,Governors Island
4701,72700,usearch.RG027,63.568,Governors Island
4702,72800,usearch.RG027,63.583,Governors Island
4703,72900,usearch.RG027,63.597,Governors Island
4704,73000,usearch.RG027,63.604,Governors Island
4705,73100,usearch.RG027,63.611,Governors Island
4706,73200,usearch.RG027,63.621,Governors Island
4707,73300,usearch.RG027,63.63,Governors Island
4708,73400,usearch.RG027,63.642,Governors Island
4709,73500,usearch.RG027,63.652,Governors Island
4710,73600,usearch.RG027,63.668,Governors Island
4711,73700,usearch.RG027,63.682,Governors Island
4712,73800,usearch.RG027,63.694,Governors Island
4713,73900,usearch.RG027,63.703,Governors Island
4714,74000,usearch.RG027,63.715,Governors Island
4715,74100,usearch.RG027,63.722,Governors Island
4716,74200,usearch.RG027,63.735,Governors Island
4717,74300,usearch.RG027,63.755,Governors Island
4718,74400,usearch.RG027,63.768,Governors Island
4719,74500,usearch.RG027,63.784,Governors Island
4720,74600,usearch.RG027,63.793,Governors Island
4721,74700,usearch.RG027,63.805,Governors Island
4722,74800,usearch.RG027,63.817,Governors Island
4723,74900,usearch.RG027,63.828,Governors Island
4724,75000,usearch.RG027,63.834,Governors Island
4725,75100,usearch.RG027,63.843,Governors Island
4726,75200,usearch.RG027,63.855,Governors Island
4727,75300,usearch.RG027,63.863,Governors Island
4728,75400,usearch.RG027,63.874,Governors Island
4729,75500,usearch.RG027,63.885,Governors Island
4730,75600,usearch.RG027,63.892,Governors Island
4731,75700,usearch.RG027,63.903,Governors Island
4732,75800,usearch.RG027,63.913,Governors Island
4733,75900,usearch.RG027,63.924,Governors Island
4734,76000,usearch.RG027,63.931,Governors Island
4735,76100,usearch.RG027,63.944,Governors Island
4736,76200,usearch.RG027,63.954,Governors Island
4737,76300,usearch.RG027,63.963,Governors Island
4738,76400,usearch.RG027,63.97,Governors Island
4739,76500,usearch.RG027,63.982,Governors Island
4740,76600,usearch.RG027,63.99,Governors Island
4741,76700,usearch.RG027,63.998,Governors Island
4742,76800,usearch.RG027,64.008,Governors Island
4743,76900,usearch.RG027,64.02,Governors Island
4744,77000,usearch.RG027,64.025,Governors Island
4745,77100,usearch.RG027,64.033,Governors Island
4746,77200,usearch.RG027,64.049,Governors Island
4747,77300,usearch.RG027,64.062,Governors Island
4748,77400,usearch.RG027,64.073,Governors Island
4749,77500,usearch.RG027,64.094,Governors Island
4750,77600,usearch.RG027,64.103,Governors Island
4751,77700,usearch.RG027,64.118,Governors Island
4752,77800,usearch.RG027,64.129,Governors Island
4753,77900,usearch.RG027,64.137,Governors Island
4754,78000,usearch.RG027,64.149,Governors Island
4755,78100,usearch.RG027,64.167,Governors Island
4756,78200,usearch.RG027,64.174,Governors Island
4757,78300,usearch.RG027,64.185,Governors Island
4758,78400,usearch.RG027,64.187,Governors Island
4759,78500,usearch.RG027,64.198,Governors Island
4760,78600,usearch.RG027,64.208,Governors Island
4761,78700,usearch.RG027,64.22,Governors Island
4762,78800,usearch.RG027,64.232,Governors Island
4763,78900,usearch.RG027,64.244,Governors Island
4764,79000,usearch.RG027,64.262,Governors Island
4765,79100,usearch.RG027,64.271,Governors Island
4766,79200,usearch.RG027,64.284,Governors Island
4767,79300,usearch.RG027,64.292,Governors Island
4768,79400,usearch.RG027,64.301,Governors Island
4769,79500,usearch.RG027,64.31,Governors Island
4770,79600,usearch.RG027,64.315,Governors Island
4771,79700,usearch.RG027,64.321,Governors Island
4772,79800,usearch.RG027,64.325,Governors Island
4773,79900,usearch.RG027,64.329,Governors Island
4774,80000,usearch.RG027,64.338,Governors Island
4775,80100,usearch.RG027,64.346,Governors Island
4776,80200,usearch.RG027,64.36,Governors Island
4777,80300,usearch.RG027,64.37,Governors Island
4778,80400,usearch.RG027,64.379,Governors Island
4779,80500,usearch.RG027,64.389,Governors Island
4780,80600,usearch.RG027,64.394,Governors Island
4781,80700,usearch.RG027,64.404,Governors Island
4782,80800,usearch.RG027,64.414,Governors Island
4783,80900,usearch.RG027,64.421,Governors Island
4784,81000,usearch.RG027,64.43,Governors Island
4785,81100,usearch.RG027,64.442,Governors Island
4786,81200,usearch.RG027,64.45,Governors Island
4787,81300,usearch.RG027,64.458,Governors Island
4788,81400,usearch.RG027,64.471,Governors Island
4789,81500,usearch.RG027,64.475,Governors Island
4790,81600,usearch.RG027,64.493,Governors Island
4791,81700,usearch.RG027,64.502,Governors Island
4792,81800,usearch.RG027,64.514,Governors Island
4793,81900,usearch.RG027,64.525,Governors Island
4794,82000,usearch.RG027,64.532,Governors Island
4795,82100,usearch.RG027,64.54,Governors Island
4796,82200,usearch.RG027,64.545,Governors Island
4797,82300,usearch.RG027,64.556,Governors Island
4798,82400,usearch.RG027,64.564,Governors Island
4799,82500,usearch.RG027,64.578,Governors Island
4800,82600,usearch.RG027,64.588,Governors Island
4801,82700,usearch.RG027,64.598,Governors Island
4802,82800,usearch.RG027,64.612,Governors Island
4803,82900,usearch.RG027,64.62,Governors Island
4804,83000,usearch.RG027,64.625,Governors Island
4805,83100,usearch.RG027,64.635,Governors Island
4806,83200,usearch.RG027,64.648,Governors Island
4807,83300,usearch.RG027,64.658,Governors Island
4808,83400,usearch.RG027,64.664,Governors Island
4809,83500,usearch.RG027,64.669,Governors Island
4810,83600,usearch.RG027,64.679,Governors Island
4811,83700,usearch.RG027,64.689,Governors Island
4812,83800,usearch.RG027,64.694,Governors Island
4813,83900,usearch.RG027,64.709,Governors Island
4814,84000,usearch.RG027,64.715,Governors Island
4815,84100,usearch.RG027,64.724,Governors Island
4816,84200,usearch.RG027,64.73,Governors Island
4817,84300,usearch.RG027,64.741,Governors Island
4818,84400,usearch.RG027,64.746,Governors Island
4819,84500,usearch.RG027,64.756,Governors Island
4820,84600,usearch.RG027,64.761,Governors Island
4821,84700,usearch.RG027,64.771,Governors Island
4822,84800,usearch.RG027,64.78,Governors Island
4823,84900,usearch.RG027,64.792,Governors Island
4824,85000,usearch.RG027,64.796,Governors Island
4825,85100,usearch.RG027,64.809,Governors Island
4826,85200,usearch.RG027,64.819,Governors Island
4827,85300,usearch.RG027,64.829,Governors Island
4828,85400,usearch.RG027,64.835,Governors Island
4829,85500,usearch.RG027,64.842,Governors Island
4830,85600,usearch.RG027,64.851,Governors Island
4831,85700,usearch.RG027,64.862,Governors Island
4832,85800,usearch.RG027,64.871,Governors Island
4833,85900,usearch.RG027,64.879,Governors Island
4834,86000,usearch.RG027,64.885,Governors Island
4835,86100,usearch.RG027,64.893,Governors Island
4836,86200,usearch.RG027,64.906,Governors Island
4837,86300,usearch.RG027,64.917,Governors Island
4838,86400,usearch.RG027,64.929,Governors Island
4839,86500,usearch.RG027,64.936,Governors Island
4840,86600,usearch.RG027,64.951,Governors Island
4841,86700,usearch.RG027,64.961,Governors Island
4842,86800,usearch.RG027,64.972,Governors Island
4843,86900,usearch.RG027,64.984,Governors Island
4844,87000,usearch.RG027,64.999,Governors Island
4845,87100,usearch.RG027,65.014,Governors Island
4846,87200,usearch.RG027,65.031,Governors Island
4847,87300,usearch.RG027,65.045,Governors Island
4848,87400,usearch.RG027,65.055,Governors Island
4849,87500,usearch.RG027,65.061,Governors Island
4850,87600,usearch.RG027,65.07,Governors Island
4851,87700,usearch.RG027,65.082,Governors Island
4852,87800,usearch.RG027,65.093,Governors Island
4853,87900,usearch.RG027,65.097,Governors Island
4854,88000,usearch.RG027,65.108,Governors Island
4855,88100,usearch.RG027,65.117,Governors Island
4856,88200,usearch.RG027,65.126,Governors Island
4857,88300,usearch.RG027,65.132,Governors Island
4858,88400,usearch.RG027,65.138,Governors Island
4859,88500,usearch.RG027,65.149,Governors Island
4860,88600,usearch.RG027,65.156,Governors Island
4861,88700,usearch.RG027,65.17,Governors Island
4862,88800,usearch.RG027,65.179,Governors Island
4863,88900,usearch.RG027,65.19,Governors Island
4864,89000,usearch.RG027,65.194,Governors Island
4865,89100,usearch.RG027,65.205,Governors Island
4866,89200,usearch.RG027,65.218,Governors Island
4867,89300,usearch.RG027,65.235,Governors Island
4868,89400,usearch.RG027,65.241,Governors Island
4869,89500,usearch.RG027,65.251,Governors Island
4870,89600,usearch.RG027,65.259,Governors Island
4871,89700,usearch.RG027,65.268,Governors Island
4872,89800,usearch.RG027,65.275,Governors Island
4873,89900,usearch.RG027,65.28,Governors Island
4874,90000,usearch.RG027,65.287,Governors Island
4875,90100,usearch.RG027,65.296,Governors Island
4876,90200,usearch.RG027,65.307,Governors Island
4877,90300,usearch.RG027,65.317,Governors Island
4878,90400,usearch.RG027,65.326,Governors Island
4879,90500,usearch.RG027,65.339,Governors Island
4880,90600,usearch.RG027,65.347,Governors Island
4881,90700,usearch.RG027,65.354,Governors Island
4882,90800,usearch.RG027,65.362,Governors Island
4883,90900,usearch.RG027,65.366,Governors Island
4884,91000,usearch.RG027,65.371,Governors Island
4885,91100,usearch.RG027,65.38,Governors Island
4886,91200,usearch.RG027,65.392,Governors Island
4887,91300,usearch.RG027,65.403,Governors Island
4888,91400,usearch.RG027,65.407,Governors Island
4889,91500,usearch.RG027,65.413,Governors Island
4890,91600,usearch.RG027,65.419,Governors Island
4891,91700,usearch.RG027,65.429,Governors Island
